Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Transaction_Hour,Transaction_Day,Transaction_Month,Day_of_Week,Is_Weekend,Amount_vs_Average_Spend,Transactions_per_Account_Age
T103599,CUST8873,2023-02-21 18:29:00,86.7,Food,PayPal,Mobile,Hyderabad,0,66,413.45,1175,No,0,18,21,2,Tuesday,0,0.20969887531745074,0.05617021276595745
T103600,CUST4335,2023-11-26 02:29:00,12.18,Grocery,PayPal,Desktop,Chennai,0,60,387.09,453,No,0,2,26,11,Sunday,1,0.031465550647136326,0.13245033112582782
T103601,CUST7750,2023-03-03 11:51:00,67.68,Health,NetBanking,Mobile,Chennai,0,11,334.75,862,No,0,11,3,3,Friday,0,0.20218073188946978,0.012761020881670533
T103602,CUST6248,2023-06-16 10:22:00,16.39,Travel,Credit Card,Desktop,Chennai,1,120,449.44,1442,No,0,10,16,6,Friday,0,0.036467604129583484,0.08321775312066575
T103603,CUST4932,2023-06-01 21:45:00,26.13,Fashion,NetBanking,Mobile,Bengaluru,0,129,133.28,955,No,0,21,1,6,Thursday,0,0.19605342136854742,0.13507853403141362
T103604,CUST7650,2023-10-13 22:31:00,19.74,Food,Debit Card,Mobile,Kolkata,0,154,412.18,1170,No,0,22,13,10,Friday,0,0.04789169780193119,0.13162393162393163
T103605,CUST2907,2023-01-30 18:15:00,16.15,Utilities,NetBanking,Mobile,Chennai,0,42,195.12,1519,No,0,18,30,1,Monday,0,0.08276957769577695,0.027649769585253458
T103606,CUST3809,2023-03-08 19:53:00,139.76,Travel,PayPal,POS,Delhi,1,190,408.12,1482,No,0,19,8,3,Wednesday,0,0.3424482995197491,0.1282051282051282
T103607,CUST8944,2023-08-04 23:18:00,26.92,Grocery,PayPal,Desktop,Delhi,0,123,251.96,898,No,0,23,4,8,Friday,0,0.10684235592951262,0.13697104677060135
T103608,CUST8444,2023-04-26 10:55:00,209.52,Travel,Debit Card,POS,Mumbai,0,189,430.28,1045,No,0,10,26,4,Wednesday,0,0.486938737566236,0.18086124401913875
T103609,CUST5207,2023-12-11 17:54:00,280.33,Utilities,Debit Card,Desktop,Mumbai,0,92,448.47,471,No,0,17,11,12,Monday,0,0.6250808303788435,0.19532908704883228
T103610,CUST8889,2023-11-19 18:08:00,67.75,Entertainment,UPI,Mobile,Pune,0,62,302.85,68,No,0,18,19,11,Sunday,1,0.22370810632326232,0.9117647058823529
T103611,CUST6737,2023-05-09 14:34:00,12.35,Electronics,Credit Card,POS,Chennai,0,12,258.74,937,No,0,14,9,5,Tuesday,0,0.047731313287470045,0.012806830309498399
T103612,CUST8839,2023-10-23 05:32:00,37.54,Entertainment,Credit Card,Desktop,Chennai,0,155,393.81,1215,No,0,5,23,10,Monday,0,0.09532515680150326,0.12757201646090535
T103613,CUST1019,2023-03-02 14:37:00,127.85,Electronics,Credit Card,Mobile,Bengaluru,0,195,140.82,1674,No,0,14,2,3,Thursday,0,0.9078966055957961,0.11648745519713262
T103614,CUST9497,2023-09-13 13:15:00,36.63,Food,PayPal,Desktop,Kolkata,0,28,17.52,1579,No,0,13,13,9,Wednesday,0,2.0907534246575343,0.01773274224192527
T103615,CUST8537,2023-10-31 06:15:00,7.28,Utilities,Credit Card,Desktop,Chennai,0,194,209.48,195,No,0,6,31,10,Tuesday,0,0.034752721023486734,0.9948717948717949
T103616,CUST7513,2023-06-24 03:27:00,65.1,Grocery,UPI,Mobile,Chennai,0,156,258.81,1965,No,0,3,24,6,Saturday,1,0.2515358757389591,0.07938931297709924
T103617,CUST2915,2024-01-31 09:15:00,149.21,Grocery,UPI,POS,Kolkata,1,107,155.66,1927,No,0,9,31,1,Wednesday,0,0.9585635359116023,0.05552672548002076
T103618,CUST7200,2023-05-19 04:34:00,127.14,Travel,Credit Card,Mobile,Chennai,0,149,197.85,1498,Yes,1,4,19,5,Friday,0,0.6426080363912055,0.09946595460614152
T103619,CUST9429,2024-02-17 18:25:00,15.4,Food,Debit Card,POS,Hyderabad,0,135,75.2,472,No,0,18,17,2,Saturday,1,0.2047872340425532,0.2860169491525424
T103620,CUST5309,2023-04-05 16:29:00,89.37,Grocery,UPI,Desktop,Hyderabad,1,95,145.87,360,No,0,16,5,4,Wednesday,0,0.6126688146980188,0.2638888888888889
T103621,CUST3809,2023-01-10 18:10:00,19.93,Health,Debit Card,Desktop,Bengaluru,0,14,127.65,1022,No,0,18,10,1,Tuesday,0,0.1561300430865648,0.0136986301369863
T103622,CUST4972,2023-09-19 10:57:00,19.69,Health,PayPal,Desktop,Bengaluru,0,167,157.48,1388,No,0,10,19,9,Tuesday,0,0.12503175006350015,0.12031700288184438
T103623,CUST5572,2023-11-12 16:36:00,165.76,Entertainment,UPI,POS,Delhi,0,118,156.54,1165,No,0,16,12,11,Sunday,1,1.0588986840424173,0.10128755364806867
T103624,CUST8991,2023-10-16 09:42:00,22.98,Electronics,Debit Card,Mobile,Bengaluru,0,126,283.89,1799,No,0,9,16,10,Monday,0,0.08094684560921485,0.07003891050583658
T103625,CUST9746,2023-12-30 08:40:00,24.44,Travel,Credit Card,POS,Pune,0,103,132.79,743,Yes,0,8,30,12,Saturday,1,0.1840500037653438,0.1386271870794078
T103626,CUST5398,2023-07-27 16:01:00,0.05,Fashion,PayPal,Desktop,Delhi,0,73,471.07,864,No,0,16,27,7,Thursday,0,0.00010614133780542171,0.08449074074074074
T103627,CUST9375,2023-02-11 02:33:00,163.63,Utilities,NetBanking,Desktop,Kolkata,0,62,260.52,168,No,0,2,11,2,Saturday,1,0.6280899738983572,0.36904761904761907
T103628,CUST7626,2023-01-31 09:36:00,125.85,Electronics,NetBanking,Mobile,Chennai,0,12,73.19,1832,No,0,9,31,1,Tuesday,0,1.7194971990709114,0.006550218340611353
T103629,CUST7039,2023-04-03 06:52:00,78.96,Food,Credit Card,POS,Bengaluru,0,38,147.01,1837,No,0,6,3,4,Monday,0,0.5371063192980069,0.020685900925421885
T103630,CUST8820,2024-01-20 21:21:00,110.99,Grocery,PayPal,Desktop,Pune,0,186,367.58,1219,No,0,21,20,1,Saturday,1,0.3019478752924533,0.15258408531583265
T103631,CUST3832,2023-02-07 10:50:00,13.19,Electronics,PayPal,POS,Bengaluru,0,184,16.69,1467,No,0,10,7,2,Tuesday,0,0.7902935889754343,0.125426039536469
T103632,CUST6267,2023-03-08 05:51:00,49.05,Fashion,PayPal,POS,Bengaluru,0,39,469.53,1222,No,0,5,8,3,Wednesday,0,0.10446616829595554,0.031914893617021274
T103633,CUST2108,2023-12-22 02:35:00,34.61,Fashion,PayPal,Mobile,Delhi,0,86,228.14,798,No,0,2,22,12,Friday,0,0.15170509336372404,0.10776942355889724
T103634,CUST6494,2023-09-03 18:22:00,7.88,Health,NetBanking,Mobile,Kolkata,0,4,265.33,153,No,0,18,3,9,Sunday,1,0.029698865563637735,0.026143790849673203
T103635,CUST7316,2023-06-30 08:11:00,53.26,Food,Debit Card,Desktop,Kolkata,0,48,494.32,1603,No,0,8,30,6,Friday,0,0.1077439715164266,0.02994385527136619
T103636,CUST7388,2023-10-30 23:22:00,202.8,Electronics,PayPal,Mobile,Delhi,0,135,256.67,911,No,0,23,30,10,Monday,0,0.7901196088362489,0.14818880351262348
T103637,CUST3765,2023-04-01 15:55:00,3.27,Travel,Debit Card,POS,Mumbai,0,60,474.39,790,No,0,15,1,4,Saturday,1,0.0068930626699551,0.0759493670886076
T103638,CUST6937,2023-08-18 10:25:00,27.56,Electronics,PayPal,Mobile,Delhi,0,168,458.46,1802,No,0,10,18,8,Friday,0,0.06011429568555599,0.0932297447280799
T103639,CUST3153,2023-03-24 00:12:00,18.61,Health,UPI,POS,Delhi,0,8,471.24,1151,No,0,0,24,3,Friday,0,0.03949155419743655,0.0069504778453518675
T103640,CUST1710,2023-05-09 13:03:00,21.76,Entertainment,UPI,Desktop,Hyderabad,0,124,408.06,1113,No,0,13,9,5,Tuesday,0,0.05332549134931138,0.11141060197663971
T103641,CUST7604,2024-01-24 03:03:00,191.26,Fashion,UPI,POS,Bengaluru,1,116,155.24,1072,No,1,3,24,1,Wednesday,0,1.2320278278794123,0.10820895522388059
T103642,CUST7797,2024-02-08 03:43:00,50.5,Food,PayPal,Mobile,Delhi,0,58,179.73,1177,No,1,3,8,2,Thursday,0,0.28097702108718636,0.04927782497875956
T103643,CUST8917,2023-11-26 21:46:00,50.23,Food,Debit Card,Mobile,Bengaluru,0,185,188.84,255,No,0,21,26,11,Sunday,1,0.2659923744969286,0.7254901960784313
T103644,CUST3984,2023-04-18 01:28:00,114.36,Travel,NetBanking,Desktop,Bengaluru,0,35,489.8,641,Yes,1,1,18,4,Tuesday,0,0.23348305430788077,0.054602184087363496
T103645,CUST5775,2023-08-03 19:44:00,13.43,Food,Credit Card,Mobile,Hyderabad,0,73,186.77,353,No,0,19,3,8,Thursday,0,0.07190662311934465,0.20679886685552407
T103646,CUST9150,2023-09-03 03:11:00,53.44,Health,NetBanking,Desktop,Bengaluru,1,115,63.26,1959,No,1,3,3,9,Sunday,1,0.8447676256718305,0.058703420112302195
T103647,CUST6031,2024-02-09 20:51:00,44.97,Health,PayPal,Desktop,Pune,0,13,391.38,1070,No,0,20,9,2,Friday,0,0.11490111911697072,0.012149532710280374
T103648,CUST4148,2023-12-01 20:07:00,72.69,Health,UPI,Mobile,Delhi,0,39,189.37,1813,No,0,20,1,12,Friday,0,0.38385171885726355,0.02151130722559294
T103649,CUST1529,2024-01-08 13:07:00,617.88,Food,UPI,POS,Bengaluru,0,84,314.26,1133,No,1,13,8,1,Monday,0,1.9661426844014511,0.07413945278022947
T103650,CUST6759,2023-10-22 11:24:00,117.38,Food,Debit Card,Desktop,Mumbai,0,21,462.94,626,No,0,11,22,10,Sunday,1,0.2535533762474619,0.03354632587859425
T103651,CUST6306,2023-09-25 14:31:00,40.58,Health,PayPal,POS,Mumbai,0,47,292.0,1913,Yes,1,14,25,9,Monday,0,0.13897260273972603,0.024568740198640877
T103652,CUST9353,2023-07-30 17:41:00,140.61,Food,NetBanking,Mobile,Hyderabad,0,2,322.47,1509,No,0,17,30,7,Sunday,1,0.43604056191273605,0.0013253810470510272
T103653,CUST7651,2023-07-13 06:51:00,14.97,Utilities,PayPal,POS,Pune,0,44,325.0,570,No,0,6,13,7,Thursday,0,0.046061538461538466,0.07719298245614035
T103654,CUST1736,2023-01-30 06:29:00,2.47,Food,PayPal,POS,Kolkata,0,30,310.08,675,No,0,6,30,1,Monday,0,0.007965686274509805,0.044444444444444446
T103655,CUST2726,2023-01-19 16:02:00,18.3,Utilities,UPI,POS,Kolkata,0,128,88.29,1019,No,0,16,19,1,Thursday,0,0.2072714916751614,0.1256133464180569
T103656,CUST9155,2024-01-30 18:09:00,33.29,Fashion,NetBanking,POS,Delhi,0,55,233.64,735,No,0,18,30,1,Tuesday,0,0.14248416367060435,0.07482993197278912
T103657,CUST7926,2023-03-29 17:04:00,57.16,Electronics,Credit Card,Mobile,Hyderabad,0,40,13.76,660,No,0,17,29,3,Wednesday,0,4.15406976744186,0.06060606060606061
T103658,CUST3824,2023-02-24 20:42:00,76.39,Grocery,UPI,Mobile,Mumbai,0,97,316.87,1431,No,0,20,24,2,Friday,0,0.24107678227664342,0.06778476589797344
T103659,CUST2813,2023-06-20 22:04:00,193.18,Utilities,NetBanking,POS,Pune,0,92,291.93,908,No,0,22,20,6,Tuesday,0,0.661733977323331,0.1013215859030837
T103660,CUST3412,2023-06-18 19:22:00,57.04,Utilities,Debit Card,Mobile,Delhi,0,24,165.89,220,No,0,19,18,6,Sunday,1,0.34384230514196157,0.10909090909090909
T103661,CUST6636,2023-11-04 05:49:00,55.66,Food,UPI,Mobile,Bengaluru,0,170,266.71,1980,No,1,5,4,11,Saturday,1,0.20869108769824904,0.08585858585858586
T103662,CUST5942,2023-05-08 07:51:00,4.12,Grocery,Debit Card,Desktop,Delhi,0,28,251.6,1718,No,0,7,8,5,Monday,0,0.016375198728139907,0.01629802095459837
T103663,CUST4264,2023-06-15 11:32:00,2.84,Entertainment,UPI,Mobile,Chennai,0,117,132.95,884,No,0,11,15,6,Thursday,0,0.021361414065438136,0.1323529411764706
T103664,CUST9553,2023-09-07 01:25:00,64.09,Grocery,PayPal,POS,Delhi,0,105,153.71,520,No,0,1,7,9,Thursday,0,0.41695400429380003,0.20192307692307693
T103665,CUST2361,2024-01-23 17:55:00,46.13,Fashion,NetBanking,Mobile,Bengaluru,0,93,383.65,434,No,0,17,23,1,Tuesday,0,0.12023980190277599,0.21428571428571427
T103666,CUST6655,2023-05-13 05:57:00,146.2,Utilities,Debit Card,Mobile,Chennai,0,98,380.31,1325,No,0,5,13,5,Saturday,1,0.38442323367778913,0.0739622641509434
T103667,CUST3610,2023-07-06 01:29:00,14.01,Food,UPI,Mobile,Kolkata,0,179,240.19,1697,No,0,1,6,7,Thursday,0,0.05832882301511304,0.10548025928108426
T103668,CUST4001,2023-09-04 09:24:00,2.02,Health,Debit Card,Mobile,Pune,0,150,361.58,904,No,0,9,4,9,Monday,0,0.00558659217877095,0.16592920353982302
T103669,CUST3976,2023-08-25 00:00:00,47.69,Grocery,UPI,Desktop,Hyderabad,0,89,230.89,459,No,0,0,25,8,Friday,0,0.2065485729135086,0.19389978213507625
T103670,CUST4218,2023-02-05 06:13:00,21.69,Food,UPI,POS,Pune,0,78,427.17,549,No,0,6,5,2,Sunday,1,0.050776037643092915,0.14207650273224043
T103671,CUST1820,2023-03-16 17:37:00,4.07,Travel,Credit Card,POS,Delhi,0,74,173.08,1699,No,0,17,16,3,Thursday,0,0.023515137508666514,0.04355503237198352
T103672,CUST7173,2023-04-12 01:05:00,103.16,Entertainment,Credit Card,Mobile,Kolkata,0,136,464.37,922,No,0,1,12,4,Wednesday,0,0.22215044038159226,0.1475054229934924
T103673,CUST4277,2023-04-27 01:07:00,9.47,Health,Credit Card,Mobile,Hyderabad,1,14,275.72,1437,No,1,1,27,4,Thursday,0,0.03434643841578413,0.009742519137091163
T103674,CUST8113,2023-04-12 15:31:00,74.98,Travel,Debit Card,Desktop,Delhi,0,45,272.49,850,No,0,15,12,4,Wednesday,0,0.27516606113985836,0.052941176470588235
T103675,CUST9146,2023-05-23 16:52:00,26.4,Travel,PayPal,Mobile,Mumbai,0,38,338.7,916,No,0,16,23,5,Tuesday,0,0.07794508414526129,0.04148471615720524
T103676,CUST1589,2023-08-29 06:01:00,15.24,Grocery,UPI,Desktop,Mumbai,0,160,177.02,1245,No,0,6,29,8,Tuesday,0,0.08609196700937746,0.1285140562248996
T103677,CUST4887,2024-02-04 14:00:00,38.21,Travel,NetBanking,POS,Bengaluru,0,62,364.92,1656,No,0,14,4,2,Sunday,1,0.1047078811794366,0.03743961352657005
T103678,CUST2977,2023-01-24 10:16:00,129.34,Fashion,Credit Card,POS,Kolkata,0,96,167.01,464,No,0,10,24,1,Tuesday,0,0.7744446440332915,0.20689655172413793
T103679,CUST3515,2023-02-02 06:12:00,39.82,Fashion,Debit Card,Desktop,Kolkata,0,67,204.79,1814,No,0,6,2,2,Thursday,0,0.19444308804140828,0.03693495038588754
T103680,CUST7328,2023-01-21 10:20:00,111.15,Grocery,Debit Card,POS,Pune,0,61,340.6,1817,No,0,10,21,1,Saturday,1,0.32633587786259544,0.033571821684094665
T103681,CUST2700,2023-08-31 18:09:00,10.73,Food,Debit Card,Mobile,Mumbai,0,13,195.44,92,No,0,18,31,8,Thursday,0,0.05490176013098649,0.14130434782608695
T103682,CUST7977,2024-02-04 20:14:00,118.54,Electronics,NetBanking,Mobile,Chennai,0,119,107.99,1269,No,0,20,4,2,Sunday,1,1.0976942309473101,0.0937746256895193
T103683,CUST1896,2023-05-23 05:34:00,21.63,Food,NetBanking,Desktop,Chennai,0,87,437.23,163,No,0,5,23,5,Tuesday,0,0.04947053038446584,0.5337423312883436
T103684,CUST6359,2024-01-19 23:45:00,90.51,Food,Credit Card,POS,Kolkata,0,83,461.86,987,No,0,23,19,1,Friday,0,0.19596847529554412,0.08409321175278622
T103685,CUST8580,2023-07-26 05:48:00,66.74,Food,NetBanking,POS,Kolkata,0,80,317.1,648,No,0,5,26,7,Wednesday,0,0.21046988331756541,0.12345679012345678
T103686,CUST7547,2023-12-03 01:37:00,211.77,Food,Credit Card,Desktop,Delhi,0,47,407.46,1214,No,0,1,3,12,Sunday,1,0.5197319982329555,0.03871499176276771
T103687,CUST6640,2023-12-31 23:44:00,39.19,Health,NetBanking,Desktop,Kolkata,0,111,493.46,1311,No,0,23,31,12,Sunday,1,0.07941879787622097,0.08466819221967964
T103688,CUST2601,2023-12-24 02:32:00,5.48,Electronics,NetBanking,POS,Hyderabad,0,114,311.24,454,No,0,2,24,12,Sunday,1,0.017606991389281585,0.2511013215859031
T103689,CUST7399,2023-01-26 23:29:00,1.55,Health,NetBanking,Desktop,Chennai,0,54,455.31,1581,No,0,23,26,1,Thursday,0,0.0034042740111133074,0.03415559772296015
T103690,CUST5600,2023-11-07 18:36:00,140.29,Travel,Credit Card,Mobile,Delhi,0,71,186.03,387,No,0,18,7,11,Tuesday,0,0.7541256786539805,0.1834625322997416
T103691,CUST2533,2024-01-28 20:35:00,59.51,Entertainment,UPI,POS,Hyderabad,0,180,353.23,1428,No,0,20,28,1,Sunday,1,0.16847379894119976,0.12605042016806722
T103692,CUST6469,2023-06-11 16:01:00,119.42,Food,Credit Card,Desktop,Kolkata,0,72,37.34,1624,No,0,16,11,6,Sunday,1,3.198178896625602,0.04433497536945813
T103693,CUST8749,2023-07-19 07:09:00,21.37,Entertainment,UPI,Desktop,Kolkata,0,25,396.6,1062,No,0,7,19,7,Wednesday,0,0.05388300554715078,0.023540489642184557
T103694,CUST8180,2024-01-25 07:58:00,33.86,Fashion,Debit Card,Desktop,Mumbai,0,23,416.6,1040,No,0,7,25,1,Thursday,0,0.0812770043206913,0.022115384615384617
T103695,CUST1253,2024-01-25 04:38:00,2.45,Grocery,Debit Card,POS,Delhi,0,158,206.58,226,No,0,4,25,1,Thursday,0,0.011859812179300997,0.6991150442477876
T103696,CUST1349,2024-01-15 07:36:00,260.55,Grocery,Credit Card,Mobile,Hyderabad,0,11,323.09,1170,No,0,7,15,1,Monday,0,0.8064316444334397,0.009401709401709401
T103697,CUST9081,2023-10-21 07:10:00,88.18,Health,UPI,Mobile,Bengaluru,0,163,430.6,1063,No,0,7,21,10,Saturday,1,0.20478402229447284,0.1533396048918156
T103698,CUST2873,2023-02-13 11:15:00,216.49,Health,UPI,POS,Kolkata,0,27,442.97,891,No,0,11,13,2,Monday,0,0.4887238413436576,0.030303030303030304
T103699,CUST2590,2023-04-13 06:03:00,24.68,Fashion,UPI,Desktop,Pune,1,117,62.2,548,No,1,6,13,4,Thursday,0,0.3967845659163987,0.21350364963503649
T103700,CUST7483,2023-11-01 00:16:00,75.63,Food,Debit Card,POS,Pune,0,67,415.47,378,No,1,0,1,11,Wednesday,0,0.1820348039569644,0.17724867724867724
T103701,CUST3010,2023-07-19 04:55:00,90.78,Entertainment,Credit Card,POS,Kolkata,0,47,144.38,1759,No,0,4,19,7,Wednesday,0,0.6287574456295886,0.0267197271176805
T103702,CUST1700,2023-12-19 02:22:00,30.57,Utilities,PayPal,Desktop,Bengaluru,1,178,366.38,1457,No,0,2,19,12,Tuesday,0,0.08343796058736831,0.12216884008236102
T103703,CUST6069,2023-02-08 03:10:00,150.77,Entertainment,UPI,POS,Chennai,0,8,169.33,1688,No,1,3,8,2,Wednesday,0,0.890391543140613,0.004739336492890996
T103704,CUST4143,2023-10-17 12:59:00,235.24,Electronics,UPI,Mobile,Pune,0,183,37.6,604,No,0,12,17,10,Tuesday,0,6.256382978723404,0.3029801324503311
T103705,CUST5579,2023-08-17 08:57:00,172.93,Travel,PayPal,POS,Hyderabad,0,77,112.84,1057,No,0,8,17,8,Thursday,0,1.532523927685218,0.0728476821192053
T103706,CUST9513,2023-01-21 00:10:00,107.48,Grocery,Credit Card,Desktop,Kolkata,0,170,210.25,1849,No,0,0,21,1,Saturday,1,0.5112009512485137,0.09194159004867496
T103707,CUST8803,2023-12-14 05:22:00,26.0,Travel,UPI,POS,Kolkata,0,67,373.2,357,No,0,5,14,12,Thursday,0,0.06966773847802787,0.1876750700280112
T103708,CUST7819,2023-05-22 14:01:00,26.46,Electronics,Credit Card,Mobile,Kolkata,0,148,59.34,1815,No,0,14,22,5,Monday,0,0.4459049544994944,0.0815426997245179
T103709,CUST4671,2024-01-04 09:51:00,264.53,Health,UPI,POS,Bengaluru,0,173,408.34,541,No,0,9,4,1,Thursday,0,0.647817994808248,0.3197781885397412
T103710,CUST6110,2024-02-07 20:46:00,0.83,Entertainment,NetBanking,POS,Chennai,0,35,498.51,960,No,0,20,7,2,Wednesday,0,0.001664961585524864,0.036458333333333336
T103711,CUST6502,2023-07-24 22:27:00,100.72,Grocery,UPI,POS,Delhi,1,77,396.25,159,No,1,22,24,7,Monday,0,0.25418296529968454,0.48427672955974843
T103712,CUST3493,2023-10-05 12:00:00,98.0,Travel,NetBanking,POS,Kolkata,0,148,242.13,1990,No,0,12,5,10,Thursday,0,0.4047412546978896,0.0743718592964824
T103713,CUST3578,2023-05-07 15:59:00,77.97,Utilities,Credit Card,Desktop,Delhi,0,24,288.4,1977,No,0,15,7,5,Sunday,1,0.27035367545076283,0.012139605462822459
T103714,CUST8238,2024-01-15 06:29:00,369.29,Health,UPI,Mobile,Hyderabad,0,185,13.02,616,No,0,6,15,1,Monday,0,28.363287250384026,0.3003246753246753
T103715,CUST4587,2023-02-24 09:41:00,29.9,Electronics,Debit Card,Mobile,Hyderabad,0,55,112.54,513,No,0,9,24,2,Friday,0,0.2656833125999644,0.10721247563352826
T103716,CUST1434,2023-06-20 05:02:00,33.24,Utilities,Debit Card,Mobile,Hyderabad,0,137,450.5,1894,No,0,5,20,6,Tuesday,0,0.07378468368479468,0.0723336853220697
T103717,CUST9875,2023-10-07 21:48:00,6.58,Travel,PayPal,POS,Pune,0,94,20.65,387,No,0,21,7,10,Saturday,1,0.3186440677966102,0.24289405684754523
T103718,CUST3610,2023-02-02 04:26:00,46.79,Utilities,Debit Card,Mobile,Hyderabad,0,144,453.35,414,No,1,4,2,2,Thursday,0,0.10320944082938127,0.34782608695652173
T103719,CUST9700,2023-03-20 02:26:00,24.2,Entertainment,NetBanking,Desktop,Kolkata,0,183,65.49,283,No,0,2,20,3,Monday,0,0.3695220644373187,0.6466431095406361
T103720,CUST2608,2023-09-24 17:22:00,33.65,Food,Debit Card,POS,Bengaluru,0,58,75.21,1976,No,0,17,24,9,Sunday,1,0.4474139077250366,0.029352226720647773
T103721,CUST5008,2023-09-21 05:05:00,143.94,Utilities,Debit Card,POS,Bengaluru,0,64,95.92,864,No,0,5,21,9,Thursday,0,1.500625521267723,0.07407407407407407
T103722,CUST5253,2024-01-08 03:26:00,219.27,Health,Debit Card,Mobile,Chennai,0,76,401.7,1220,No,1,3,8,1,Monday,0,0.5458551157580285,0.06229508196721312
T103723,CUST8212,2023-02-18 10:05:00,16.44,Electronics,UPI,POS,Bengaluru,0,115,244.31,1766,No,0,10,18,2,Saturday,1,0.06729155581024109,0.06511891279728199
T103724,CUST7904,2023-03-01 10:37:00,37.28,Travel,PayPal,POS,Pune,1,49,81.15,1733,No,1,10,1,3,Wednesday,0,0.45939617991374,0.02827466820542412
T103725,CUST3637,2024-02-18 02:46:00,211.19,Entertainment,Credit Card,Mobile,Delhi,0,29,346.53,825,No,0,2,18,2,Sunday,1,0.6094421839378986,0.03515151515151515
T103726,CUST6299,2023-09-21 00:45:00,5.1,Food,PayPal,Desktop,Chennai,0,118,470.94,498,No,0,0,21,9,Thursday,0,0.010829405019747738,0.23694779116465864
T103727,CUST5544,2023-09-26 14:53:00,7.75,Food,NetBanking,Desktop,Bengaluru,0,82,290.5,1913,No,0,14,26,9,Tuesday,0,0.02667814113597246,0.04286461055933089
T103728,CUST4902,2023-11-20 03:06:00,14.21,Electronics,UPI,Mobile,Hyderabad,0,7,58.36,522,No,0,3,20,11,Monday,0,0.24348869088416725,0.013409961685823755
T103729,CUST1885,2023-09-13 10:47:00,72.35,Fashion,UPI,Desktop,Bengaluru,0,77,36.83,949,No,0,10,13,9,Wednesday,0,1.9644311702416508,0.08113804004214963
T103730,CUST9441,2023-04-25 07:45:00,13.05,Entertainment,Debit Card,Desktop,Mumbai,0,122,399.98,1391,No,0,7,25,4,Tuesday,0,0.032626631331566576,0.08770668583752696
T103731,CUST8211,2023-07-02 11:38:00,275.55,Entertainment,Debit Card,Desktop,Chennai,0,69,316.78,80,Yes,1,11,2,7,Sunday,1,0.8698465812235622,0.8625
T103732,CUST3211,2023-11-20 11:39:00,47.35,Grocery,NetBanking,POS,Kolkata,0,90,462.1,1109,No,0,11,20,11,Monday,0,0.10246699848517636,0.0811541929666366
T103733,CUST9383,2023-10-11 21:03:00,55.7,Electronics,UPI,POS,Kolkata,0,2,278.15,102,No,0,21,11,10,Wednesday,0,0.2002516627718857,0.0196078431372549
T103734,CUST6861,2023-09-04 01:14:00,22.66,Food,Credit Card,POS,Pune,0,161,40.57,1847,No,1,1,4,9,Monday,0,0.5585407936899187,0.08716838115863562
T103735,CUST4021,2024-02-07 12:59:00,50.94,Food,PayPal,Desktop,Bengaluru,0,176,207.81,629,No,0,12,7,2,Wednesday,0,0.2451277609354699,0.27980922098569155
T103736,CUST3834,2023-08-16 20:47:00,86.76,Utilities,UPI,POS,Bengaluru,0,37,332.42,81,No,0,20,16,8,Wednesday,0,0.2609951266470128,0.4567901234567901
T103737,CUST1191,2024-01-28 20:44:00,111.28,Electronics,Credit Card,Desktop,Pune,0,89,198.59,154,No,0,20,28,1,Sunday,1,0.5603504708192759,0.577922077922078
T103738,CUST6636,2024-02-10 04:36:00,112.15,Fashion,Credit Card,Mobile,Delhi,0,127,499.8,291,Yes,0,4,10,2,Saturday,1,0.22438975590236096,0.436426116838488
T103739,CUST4487,2023-07-18 01:02:00,69.0,Grocery,PayPal,Desktop,Hyderabad,0,103,208.64,984,No,1,1,18,7,Tuesday,0,0.3307131901840491,0.10467479674796748
T103740,CUST1414,2023-11-04 10:20:00,187.77,Travel,Credit Card,POS,Hyderabad,0,30,277.66,1938,No,0,10,4,11,Saturday,1,0.6762587337030901,0.015479876160990712
T103741,CUST4132,2024-01-26 14:53:00,136.04,Electronics,NetBanking,Desktop,Delhi,0,41,120.44,1833,No,0,14,26,1,Friday,0,1.1295250747260046,0.02236770321876705
T103742,CUST2446,2023-07-28 15:30:00,113.19,Grocery,Credit Card,POS,Delhi,0,4,84.55,1628,No,0,15,28,7,Friday,0,1.3387344766410407,0.002457002457002457
T103743,CUST2897,2023-04-16 02:55:00,4.58,Entertainment,NetBanking,POS,Mumbai,0,83,326.2,1601,No,0,2,16,4,Sunday,1,0.014040465971796444,0.051842598376014994
T103744,CUST1585,2023-06-15 15:22:00,0.55,Grocery,Credit Card,Mobile,Pune,0,111,298.42,1574,No,0,15,15,6,Thursday,0,0.001843040010723142,0.07052096569250317
T103745,CUST7953,2023-06-12 19:24:00,19.11,Utilities,Debit Card,Mobile,Chennai,0,167,12.13,359,No,0,19,12,6,Monday,0,1.5754328112118712,0.46518105849582175
T103746,CUST4504,2023-11-05 18:09:00,87.14,Health,Credit Card,POS,Hyderabad,0,24,149.54,1376,No,0,18,5,11,Sunday,1,0.5827203423833088,0.01744186046511628
T103747,CUST3421,2023-01-14 02:50:00,42.37,Food,NetBanking,Desktop,Delhi,0,50,325.35,270,No,0,2,14,1,Saturday,1,0.13022898417089288,0.18518518518518517
